Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCM31,OUT027,504.0001
FDT16,OUT017,4586.5073
FDR40,OUT035,2597.4126
DRG25,OUT017,4778.4575
FDT10,OUT035,3188.8726
FDY32,OUT013,3278.7805
FDN50,OUT035,3329.246
FDZ35,OUT019,568.06415
NCP54,OUT045,2604.551
NCD07,OUT035,4031.9194
FDS02,OUT018,2710.1035
DRN59,OUT018,2447.7893
DRB24,OUT013,2368.9458
FDP37,OUT027,344.14523
DRB01,OUT018,897.3827
FDR47,OUT046,694.3228
NCM31,OUT010,734.8634
NCF06,OUT027,368.31436
NCV17,OUT027,2931.7678
FDS10,OUT049,3226.4585
FDN52,OUT035,3335.5906
FDZ48,OUT013,2036.7374
FDJ48,OUT049,2087.8584
DRB13,OUT027,3453.7327
FDV59,OUT017,2227.4673
FDL32,OUT035,2097.4019
FDZ12,OUT035,337.81387
NCR06,OUT027,2167.8699
FDP51,OUT017,857.8552
FDY22,OUT013,678.2265
FDZ38,OUT049,704.9054
NCO54,OUT035,2085.6353
FDR23,OUT035,220.01619
FDM38,OUT049,910.31836
FDS25,OUT013,1149.3812
FDZ22,OUT013,840.75397
FDZ20,OUT019,919.113
FDD45,OUT010,993.70807
FDN03,OUT049,3240.1262
NCW30,OUT046,3189.0093
FDY24,OUT027,2928.6426
FDJ26,OUT019,4712.5273
FDM15,OUT049,3385.5955
NCW54,OUT027,2180.4116
FDA23,OUT045,2110.8115
FDA39,OUT019,2278.5005
FDZ12,OUT017,3969.5688
NCB42,OUT046,2561.6475
FDL16,OUT046,2992.9668
FDO24,OUT019,2779.6057
NCP42,OUT046,2839.8738
FDR19,OUT018,5000.069
DRL01,OUT045,3163.7156
FDV37,OUT046,3246.1018
FDI41,OUT010,701.08215
FDF58,OUT049,556.52454
NCF43,OUT018,4055.3245
FDN02,OUT049,1732.2715
NCP41,OUT035,1939.8751
NCY17,OUT027,1997.4777
FDL58,OUT027,2047.224
NCA30,OUT027,940.3193
FDE46,OUT018,1120.3959
FDY38,OUT035,317.29736
NCH29,OUT027,1711.8331
FDO20,OUT045,3043.03
FDP44,OUT018,1552.3977
FDM02,OUT027,2301.6343
FDJ14,OUT027,1650.5157
FDH04,OUT010,232.2286
DRK23,OUT046,292.34045
NCW05,OUT046,837.24945
FDF12,OUT049,2182.1326
FDL51,OUT019,3583.3267
FDN03,OUT018,3905.3682
DRJ37,OUT049,3472.5344
FDM12,OUT019,856.4663
FDA16,OUT045,3886.3572
NCB07,OUT017,4025.7546
NCI17,OUT019,296.72577
FDR51,OUT046,875.3958
FDJ55,OUT045,836.2899
NCZ17,OUT013,725.4769
FDU25,OUT013,203.89586
NCG18,OUT045,856.32513
DRM11,OUT017,684.02057
FDH16,OUT035,716.801
FDZ04,OUT018,207.6415
NCX53,OUT035,3042.5007
FDX38,OUT027,2957.9739
FDX09,OUT046,2825.6392
NCW05,OUT018,4326.293
NCS41,OUT017,3086.7856
FDI26,OUT046,500.45084
NCZ41,OUT027,3976.152
NCK06,OUT046,4110.639
FDX23,OUT027,3938.3296
NCA42,OUT046,1202.9934
FDC20,OUT049,698.24976
DRC49,OUT018,290.7897
FDX01,OUT013,461.31406
FDC08,OUT045,651.92346
FDC02,OUT017,863.84753
FDK10,OUT045,3425.7676
DRC24,OUT013,815.61816
FDW16,OUT019,5342.1753
NCU06,OUT018,3852.6038
DRA59,OUT045,346.50912
FDR24,OUT019,2267.179
DRL35,OUT018,3756.6313
FDA49,OUT013,2294.6099
NCC55,OUT046,3044.415
DRD24,OUT019,4055.7207
NCE55,OUT049,4198.5015
FDT33,OUT045,2607.3274
NCT53,OUT013,2856.1921
FDS26,OUT046,2842.1125
FDL22,OUT018,2494.0776
FDP44,OUT017,3030.5164
FDC52,OUT018,3348.414
FDI53,OUT010,3207.9758
FDZ23,OUT046,711.7981
NCT18,OUT013,1429.1124
FDR13,OUT046,1604.7777
FDB09,OUT010,1179.3384
FDZ60,OUT013,3201.9534
FDB11,OUT046,2903.5562
FDC10,OUT018,2173.7002
FDW56,OUT035,2051.9763
FDK14,OUT027,347.78702
DRE27,OUT027,2012.0226
FDA38,OUT017,2672.3042
FDT11,OUT045,2767.1792
FDP15,OUT035,2604.3853
FDV27,OUT035,3000.855
FDS36,OUT027,1535.181
FDY40,OUT027,326.15356
NCF19,OUT049,1800.9082
FDF53,OUT045,1214.5432
FDS14,OUT027,3988.89
FDE56,OUT046,4503.0293
FDZ19,OUT035,4366.993
FDZ46,OUT013,3949.8953
FDR16,OUT046,4003.253
FDG29,OUT018,1075.0027
NCE30,OUT017,4041.097
FDZ40,OUT046,1737.505
FDG58,OUT018,1681.8518
DRH03,OUT013,1471.6354
FDZ47,OUT045,2905.1152
FDV04,OUT018,2028.8885
FDZ10,OUT018,1720.1475
FDG46,OUT017,2577.4802
NCF07,OUT045,4013.0535
FDY44,OUT035,2593.929
FDB21,OUT013,1615.9978
FDS20,OUT035,1526.4475
FDS49,OUT049,2968.706
FDX55,OUT027,796.63513
NCQ02,OUT018,899.78265
FDR25,OUT013,290.35703
DRG39,OUT045,2137.909
FDB46,OUT046,882.24164
NCC30,OUT018,4394.2676
FDE58,OUT035,4052.4731
FDC05,OUT019,4336.584
FDY15,OUT046,4306.931
FDG14,OUT046,5919.7036
FDL08,OUT049,4004.1152
FDQ47,OUT013,407.54578
FDN12,OUT035,491.46164
FDW10,OUT013,1036.2865
FDD02,OUT035,3766.7815
FDX35,OUT010,3863.1294
FDT35,OUT046,3524.9084
DRN47,OUT019,234.43646
FDB11,OUT010,1987.0558
FDN20,OUT045,1870.1221
FDB59,OUT035,1826.4962
FDJ58,OUT045,1624.1262
FDU60,OUT046,1371.8104
FDS03,OUT049,1124.4741
FDU40,OUT019,1154.1841
DRH15,OUT049,213.86594
FDD04,OUT027,405.08185
FDQ01,OUT046,3236.223
FDF28,OUT035,3197.8096
FDD22,OUT010,1522.6649
FDY19,OUT046,1682.1921
FDN33,OUT035,1595.6024
FDV36,OUT035,370.14008
FDW01,OUT010,4269.015
FDJ28,OUT049,2745.5813
FDB17,OUT035,2667.757
FDM40,OUT049,2737.17
FDV46,OUT045,2922.9185
FDQ44,OUT049,674.3889
NCD42,OUT046,2265.6448
DRH37,OUT046,5032.0117
FDR10,OUT018,3442.2556
NCD06,OUT027,3463.1853
FDI53,OUT046,3515.1865
FDG16,OUT035,892.2791
DRB25,OUT046,307.21484
FDY09,OUT046,2127.2944
FDX48,OUT045,1048.6436
FDC03,OUT010,942.37573
FDT47,OUT035,972.5515
FDW44,OUT027,751.3355
FDT24,OUT017,2259.5042
FDT12,OUT019,1476.8602
NCS38,OUT035,1684.3728
FDO39,OUT035,1764.2498
FDA13,OUT046,1601.4694
FDO48,OUT035,1766.8339
DRJ01,OUT017,1861.0916
FDD53,OUT018,3362.023
NCT05,OUT049,1846.5907
FDQ51,OUT045,2060.8562
FDU60,OUT013,3825.1472
FDC59,OUT046,1014.3554
FDP36,OUT035,3912.0762
NCM19,OUT017,3993.4795
FDL16,OUT035,3891.106
FDE50,OUT018,3281.7512
NCR18,OUT013,4682.7876
NCD30,OUT035,3149.561
FDH31,OUT013,3119.9182
FDD56,OUT019,3794.3757
FDC47,OUT049,3523.4705
FDZ21,OUT045,1065.8795
FDM01,OUT049,3668.9314
FDF24,OUT013,2346.0945
FDW23,OUT017,2555.1135
FDY52,OUT018,3816.369
DRH37,OUT027,2267.425
DRO47,OUT027,4033.46
FDR25,OUT049,4422.367
FDQ24,OUT027,3903.4688
DRJ51,OUT018,5433.6426
NCU06,OUT035,3838.796
NCV18,OUT018,4086.3513
NCC06,OUT027,2724.532
FDZ01,OUT018,356.048
FDT14,OUT017,2808.8188
FDD11,OUT019,1833.6871
FDN09,OUT017,1765.92
NCO18,OUT010,1857.153
FDZ50,OUT045,1524.4366
FDS44,OUT013,322.31693
FDI36,OUT045,2995.0354
FDA26,OUT010,1827.1595
NCY53,OUT049,2238.171
FDF32,OUT049,2052.961
FDF59,OUT010,509.3466
FDB20,OUT046,532.06244
DRH11,OUT035,597.2812
FDT03,OUT049,800.7236
NCH06,OUT035,573.1156
FDR55,OUT049,1588.8635
FDI10,OUT035,1613.8513
FDZ12,OUT045,1852.8691
FDM12,OUT049,1791.9739
DRB25,OUT045,1601.1997
NCS41,OUT013,3055.6096
NCT53,OUT049,3001.6045
NCD55,OUT013,3178.3772
FDY08,OUT049,3115.5027
NCP55,OUT049,3305.374
FDA33,OUT013,3124.6711
FDQ33,OUT013,2305.3928
FDE45,OUT027,3704.3376
FDT26,OUT013,2538.4116
NCV53,OUT049,2519.7737
FDK60,OUT027,2549.3591
NCJ29,OUT046,2828.8665
FDI15,OUT045,2871.5747
FDX21,OUT013,274.836
FDV49,OUT019,3051.5576
DRO59,OUT046,3030.5361
FDZ14,OUT045,2282.9143
FDP32,OUT027,268.71814
FDC33,OUT017,3059.3193
FDT14,OUT010,4552.067
NCN54,OUT027,3183.737
FDR57,OUT027,723.82745
DRK12,OUT046,916.55023
FDX52,OUT049,796.8468
FDX08,OUT010,1861.2045
FDP10,OUT010,328.7541
NCP50,OUT045,2001.6119
NCL06,OUT013,1657.5808
FDP25,OUT013,234.82298
FDE53,OUT013,1187.0793
FDL27,OUT017,5464.1953
FDC35,OUT049,4049.3174
DRJ47,OUT010,3828.3418
FDD16,OUT018,5056.134
NCN42,OUT049,415.40036
FDC38,OUT027,3477.6138
NCO07,OUT045,3674.2
FDQ20,OUT049,3491.8286
FDI32,OUT046,2054.6946
FDN20,OUT010,699.6831
DRJ51,OUT027,658.3594
FDU08,OUT045,4526.318
DRN37,OUT019,5981.744
FDD05,OUT010,4451.823
FDW15,OUT046,277.5251
FDI52,OUT046,2082.0103
DRM11,OUT049,354.34326
NCO06,OUT045,2223.2483
FDU38,OUT049,4110.9604
FDU59,OUT018,958.78503
FDJ10,OUT046,3759.7412
FDM13,OUT049,4109.893
NCJ30,OUT019,3626.0256
FDM45,OUT018,5615.945
FDP36,OUT045,1365.6962
NCD30,OUT010,1174.3068
FDN48,OUT017,2653.0513
FDY32,OUT049,3726.6367
FDU47,OUT046,3778.7373
FDF17,OUT019,3899.6199
FDP34,OUT017,3855.042
FDA47,OUT049,1813.853
DRD27,OUT027,1923.1672
FDW38,OUT045,3243.8267
FDZ15,OUT019,1806.4637
FDZ03,OUT027,3056.2825
NCN19,OUT049,2099.9297
FDG02,OUT035,1934.8026
FDS31,OUT035,1827.0977
FDW43,OUT019,1976.2974
FDZ47,OUT010,1899.6829
FDO57,OUT017,1971.8303
NCL07,OUT013,2105.5522
NCV42,OUT013,1930.7832
FDP40,OUT017,1791.3644
FDP48,OUT019,1858.9501
FDH21,OUT017,256.25137
NCP02,OUT049,1961.2462
FDK24,OUT049,2436.4072
FDC41,OUT045,348.6789
FDF08,OUT017,266.90994
FDO49,OUT017,2155.6875
FDS56,OUT027,2204.017
FDX46,OUT018,207.22675
FDQ07,OUT013,1153.1328
FDC32,OUT010,1036.3594
FDT21,OUT019,1083.5018
FDG58,OUT045,999.44275
FDW14,OUT049,1032.2284
DRA12,OUT027,963.17303
FDV27,OUT013,5144.777
DRD25,OUT013,3749.1655
DRF48,OUT027,739.06744
FDX24,OUT017,2065.5667
DRJ51,OUT046,2023.2446
FDE45,OUT045,1966.735
FDE14,OUT046,3189.4287
FDG53,OUT045,3588.9004
FDT08,OUT046,1790.8136
DRC27,OUT027,2318.5088
FDG20,OUT035,3606.9932
FDC21,OUT046,1997.0273
FDV31,OUT018,1812.1216
FDB58,OUT045,245.90291
FDV23,OUT046,334.24265
FDA25,OUT019,3455.1987
FDC15,OUT046,5084.264
FDU47,OUT049,3503.4263
FDE23,OUT013,1892.2687
FDS08,OUT013,1773.3129
FDW03,OUT027,1694.5101
FDJ60,OUT018,3696.0212
FDM34,OUT017,3834.9224
FDW33,OUT013,5195.8433
FDZ40,OUT013,3633.9402
FDE33,OUT018,3411.9932
NCC06,OUT010,3315.1123
FDU11,OUT046,3976.8137
FDL44,OUT017,3720.2944
NCZ29,OUT017,3669.3022
FDG28,OUT010,5323.9233
FDL12,OUT018,3823.8232
FDD52,OUT017,2319.0356
FDO15,OUT013,353.71054
NCN29,OUT027,2827.4578
FDW36,OUT013,2682.286
FDB21,OUT046,2613.0557
FDZ28,OUT013,205.39993
FDY10,OUT035,787.5519
DRG39,OUT017,2184.2383
FDN28,OUT013,1008.55884
FDV15,OUT035,4039.4463
DRI13,OUT035,3974.6104
FDH20,OUT046,3807.3188
FDY51,OUT013,4116.697
FDE16,OUT013,4216.904
FDX40,OUT018,388.55457
FDC48,OUT018,1914.9865
FDS14,OUT046,3358.1528
FDX56,OUT017,254.89088
FDI10,OUT046,1934.331
FDI14,OUT013,2377.6821
DRM48,OUT013,254.04211
NCH07,OUT027,3922.0393
FDY26,OUT013,3131.0864
FDD02,OUT027,2610.3352
FDM12,OUT046,342.16663
DRF01,OUT010,2984.9624
FDV36,OUT046,362.52127
DRI59,OUT013,2658.882
FDV03,OUT018,3022.4624
FDO39,OUT017,524.07153
NCB07,OUT018,660.6962
FDH38,OUT027,416.43573
FDZ13,OUT035,299.9585
NCZ30,OUT046,420.56744
NCA06,OUT035,2634.0964
FDB04,OUT049,2732.937
FDN50,OUT013,364.52753
NCG06,OUT049,2725.3264
NCY17,OUT018,378.91028
FDC23,OUT046,2857.356
FDK33,OUT049,3803.0034
FDR03,OUT049,4034.7698
FDZ07,OUT045,4155.833
FDO38,OUT013,2171.0474
FDS59,OUT046,848.21643
DRM11,OUT019,199.52473
FDX52,OUT027,928.74536
DRJ35,OUT018,703.3576
NCP53,OUT046,692.9311
FDW15,OUT019,358.04318
DRI47,OUT045,2334.2358
DRZ11,OUT035,3905.0942
FDS02,OUT013,2401.2148
DRD49,OUT018,2411.7004
FDW38,OUT049,644.37775
FDR21,OUT019,804.04895
FDE40,OUT013,2644.665
FDI02,OUT045,1231.6471
FDQ04,OUT045,313.43317
FDY14,OUT017,4444.006
NCT54,OUT046,4658.438
DRD25,OUT017,6010.408
DRE01,OUT045,3682.729
FDJ12,OUT010,868.76605
NCZ05,OUT049,3606.2869
DRB25,OUT019,3506.611
NCC31,OUT045,3831.4927
FDM16,OUT045,3948.5186
DRG11,OUT049,1344.5559
FDV24,OUT027,1494.0557
FDV43,OUT046,1363.454
FDG05,OUT018,2964.4968
FDV23,OUT010,4667.906
FDI58,OUT018,3133.5625
FDQ11,OUT017,3081.5415
FDC05,OUT027,3225.3193
FDF40,OUT013,1206.3282
FDU02,OUT018,2453.661
FDT32,OUT013,1099.4691
NCF06,OUT017,3750.8394
FDT46,OUT013,255.51593
FDR58,OUT010,2189.7505
FDY04,OUT046,2402.3748
FDT58,OUT045,3220.8374
FDE46,OUT049,1819.1343
DRH11,OUT017,1690.4465
DRI51,OUT046,1801.3617
FDC35,OUT017,1637.8423
FDP45,OUT035,246.39465
FDC45,OUT017,1698.0856
FDU01,OUT045,1834.807
FDJ53,OUT010,2045.7097
FDJ46,OUT017,3014.4685
FDX07,OUT013,1676.6301
NCI30,OUT049,1873.6963
FDE47,OUT027,331.8246
FDV48,OUT045,453.49942
FDN16,OUT019,668.49475
FDM52,OUT013,565.9491
FDA32,OUT027,4434.3774
FDH05,OUT017,2887.8838
FDW25,OUT010,2610.0745
FDQ09,OUT046,2986.8738
NCM17,OUT010,2694.1038
DRM59,OUT046,2811.4043
FDV47,OUT027,418.35617
DRE15,OUT035,375.81192
FDS25,OUT010,295.88464
NCZ05,OUT018,704.3665
NCV05,OUT019,1756.0375
DRM37,OUT046,1701.5518
FDV58,OUT027,233.86662
FDN22,OUT027,1827.6471
NCO06,OUT049,5462.0933
FDT56,OUT019,3769.6372
FDM02,OUT013,3927.6936
FDA09,OUT046,3842.141
NCC06,OUT035,379.8374
NCL54,OUT049,1947.6161
NCB55,OUT017,3970.911
FDB12,OUT017,2371.6816
NCA54,OUT049,2492.5457
NCS38,OUT049,2448.1392
FDC02,OUT049,3156.9949
FDK44,OUT019,1894.0037
FDE16,OUT035,1715.8771
NCS05,OUT035,1798.6108
FDZ59,OUT045,2872.376
FDI20,OUT017,310.14368
FDQ14,OUT046,1290.5077
FDF53,OUT017,1310.3552
FDW25,OUT017,1324.5214
NCQ43,OUT010,215.9139
FDX52,OUT013,1498.523
FDE28,OUT045,1482.5647
FDN15,OUT017,1682.5831
FDO28,OUT017,3078.217
FDQ33,OUT045,1542.3689
FDM22,OUT010,1762.1239
FDJ03,OUT017,1835.4138
FDI16,OUT045,1712.6683
FDI09,OUT027,1680.7473
FDX55,OUT013,2320.7449
FDS23,OUT027,2348.3767
DRC12,OUT045,2470.3367
FDH41,OUT049,2455.6846
FDN01,OUT013,356.70438
FDV55,OUT045,2401.1475
NCJ19,OUT013,1349.2577
NCY29,OUT010,1434.1411
FDP03,OUT018,1378.3707
FDZ52,OUT045,1292.7712
FDH31,OUT010,305.24744
FDQ19,OUT018,1255.0112
FDS15,OUT035,582.7944
FDN32,OUT017,3457.8591
FDH32,OUT049,1853.7988
FDF33,OUT017,578.9349
FDJ22,OUT046,251.89754
FDG56,OUT010,1697.9248
FDC05,OUT046,3192.1653
FDK09,OUT013,1708.5958
NCV29,OUT045,2019.7799
NCC43,OUT019,1824.4293
NCA42,OUT049,1753.9624
FDC10,OUT046,4133.2656
FDC16,OUT013,2604.9622
NCL17,OUT013,1806.6981
FDA51,OUT035,1697.2853
FDW01,OUT017,1594.862
NCF30,OUT045,1885.7456
FDN49,OUT013,1840.5493
FDY20,OUT045,1976.3663
FDC15,OUT045,3383.2866
FDY24,OUT046,2979.4053
NCG43,OUT017,2473.8838
FDA48,OUT013,3714.459
NCF55,OUT017,1717.4487
FDL38,OUT049,323.7635
NCQ29,OUT018,1486.4707
FDC34,OUT017,1293.8016
FDP36,OUT027,2752.2695
FDN50,OUT010,2641.316
FDO23,OUT049,1823.0377
FDT56,OUT013,1996.653
FDT13,OUT027,3367.3145
FDZ03,OUT013,3582.7412
FDQ03,OUT010,3057.2554
FDU44,OUT045,3136.5867
FDD03,OUT049,2187.024
NCH30,OUT013,2273.3806
FDS60,OUT010,3289.8735
FDG08,OUT046,2084.452
FDX38,OUT017,625.89777
FDD22,OUT017,451.91043
FDW51,OUT013,527.4288
FDL09,OUT017,430.11642
FDZ60,OUT045,282.77197
NCH07,OUT046,471.27036
NCQ41,OUT049,1543.0167
FDW04,OUT049,1493.5696
FDI08,OUT027,2621.661
FDR19,OUT019,1185.9232
FDV13,OUT046,463.87213
FDB52,OUT017,419.343
FDZ48,OUT027,1643.6727
NCO14,OUT049,3254.5488
FDZ50,OUT013,1843.9037
FDN27,OUT019,1967.4458
FDQ60,OUT013,2156.5347
FDR49,OUT017,2061.1677
DRJ35,OUT027,273.86234
DRI49,OUT017,1746.5775
FDB47,OUT017,468.22058
FDP37,OUT010,482.306
FDR26,OUT049,1652.4937
FDY31,OUT019,1621.9106
FDC11,OUT045,3226.7124
DRP47,OUT035,3238.58
NCY54,OUT018,1830.8364
FDR27,OUT046,1938.8424
FDQ21,OUT019,2059.787
NCQ29,OUT035,339.69772
FDJ02,OUT046,2698.1624
FDE21,OUT018,2688.1912
FDM39,OUT046,2898.0767
FDZ01,OUT017,2857.1462
NCB19,OUT018,2452.8948
FDU03,OUT046,345.26535
FDP27,OUT049,2108.8325
DRF01,OUT045,3851.6128
FDM03,OUT049,2384.0461
FDV01,OUT046,4319.559
FDS16,OUT046,2921.2043
FDO45,OUT035,367.93127
NCX06,OUT035,2859.335
FDP13,OUT046,1380.0822
NCR38,OUT018,1205.235
FDA01,OUT013,1450.8231
FDT26,OUT017,1654.006
FDD44,OUT027,1585.8682
FDB26,OUT013,1361.2233
FDP45,OUT019,4112.6875
NCP55,OUT046,4338.6885
FDT23,OUT017,4133.9707
FDO51,OUT045,2081.3079
FDA44,OUT046,3548.3708
NCJ31,OUT018,2055.2366
FDX37,OUT045,2060.0532
NCD18,OUT049,342.695
FDN40,OUT027,2605.8208
FDL33,OUT017,265.31244
DRF48,OUT035,3035.607
FDW08,OUT035,4367.7656
FDX39,OUT018,2691.0947
FDB38,OUT049,3050.0955
FDY46,OUT018,3067.6484
NCB06,OUT049,385.27158
FDA34,OUT035,3164.4458
FDA35,OUT045,3163.456
FDQ07,OUT035,4568.268
FDU32,OUT045,3050.9353
FDU26,OUT013,330.75497
FDU13,OUT010,1927.6671
FDO09,OUT035,3002.1375
FDW03,OUT019,397.9456
FDB38,OUT013,3045.0813
FDL26,OUT010,1689.5929
NCN43,OUT045,1527.0813
FDH08,OUT045,3050.6487
NCC31,OUT019,1899.9818
FDH14,OUT035,274.53204
FDL40,OUT017,1947.7494
FDD20,OUT035,3365.267
NCV53,OUT035,2123.4666
FDD16,OUT045,2536.079
FDP24,OUT035,2399.0496
FDQ25,OUT045,3879.6536
FDM38,OUT035,2946.2097
NCT18,OUT010,2857.4119
FDM34,OUT049,4441.8364
DRH37,OUT010,2973.821
NCE07,OUT013,3232.7007
FDG12,OUT013,3636.7402
FDB59,OUT010,3758.5183
FDS10,OUT018,684.63165
FDN21,OUT010,3131.671
FDM02,OUT045,2939.756
FDO44,OUT049,3023.4744
NCN17,OUT017,1971.5076
FDH16,OUT018,2197.5066
FDL44,OUT046,3413.5708
FDY47,OUT017,257.7493
DRI39,OUT046,2023.4017
NCX54,OUT018,1934.2268
FDE59,OUT046,2950.5925
FDO46,OUT045,4516.609
DRE13,OUT046,3163.7856
FDW14,OUT013,3250.6362
FDF35,OUT046,2980.627
FDO50,OUT019,651.21747
DRF49,OUT017,1470.4956
FDT60,OUT049,1701.7603
FDP38,OUT045,1564.4808
FDA31,OUT027,2874.5293
FDY52,OUT010,1276.7736
FDD03,OUT027,1424.0195
FDN52,OUT018,1533.0825
FDU20,OUT010,2829.7915
FDD22,OUT035,270.18155
NCB55,OUT019,2338.5828
FDN27,OUT045,2391.5032
FDD16,OUT013,2456.0442
FDW48,OUT046,2500.246
DRN35,OUT045,1789.3397
FDX25,OUT049,3163.1125
DRD49,OUT049,1513.4395
FDE21,OUT019,1769.9807
FDN44,OUT035,1626.6458
DRC01,OUT049,3124.9128
NCK30,OUT046,3074.5662
FDU39,OUT013,3040.2224
FDB49,OUT013,2911.2036
FDS12,OUT045,310.4329
FDR57,OUT018,1378.3466
FDX22,OUT027,2645.6055
FDC60,OUT013,217.1911
NCE42,OUT049,1186.7463
NCK42,OUT049,2348.1902
DRE01,OUT017,2305.1572
FDE57,OUT018,3962.034
DRK59,OUT019,3011.9785
FDB10,OUT027,3191.0261
FDQ25,OUT046,2991.8442
FDY26,OUT017,3160.7961
FDG28,OUT049,897.6954
FDM14,OUT049,207.15535
NCH29,OUT049,298.49243
FDD48,OUT049,1801.7073
FDC17,OUT045,1925.9471
DRH49,OUT027,1903.0558
FDN44,OUT018,1920.138
FDC29,OUT045,2063.7488
DRK01,OUT019,746.2932
FDD48,OUT017,780.5368
FDB59,OUT013,295.80804
FDY45,OUT010,662.8471
FDX60,OUT035,2736.7144
FDT09,OUT010,2377.9338
DRB24,OUT018,2493.6729
FDL13,OUT035,310.9538
FDN16,OUT035,1785.8292
FDK57,OUT013,1376.6206
FDO22,OUT027,2628.0044
FDC57,OUT010,2563.5647
FDZ13,OUT027,2412.0818
FDW27,OUT013,2344.1763
FDX10,OUT049,1220.9437
FDY08,OUT018,918.3313
FDA49,OUT017,1738.3457
FDC32,OUT018,1539.8352
FDO04,OUT035,3158.3193
NCZ54,OUT013,1647.2306
FDY40,OUT045,229.21516
FDW36,OUT045,1813.9116
FDE11,OUT017,332.30664
DRE37,OUT045,1897.0164
NCK19,OUT017,1808.0753
FDT19,OUT035,3267.396
FDE56,OUT045,1807.8638
FDZ57,OUT010,5352.9062
FDB35,OUT035,3823.2737
FDF09,OUT010,3575.0283
FDO34,OUT046,3878.3408
FDA55,OUT046,3990.3284
NCM18,OUT035,3997.9802
FDJ20,OUT019,2747.8835
DRQ35,OUT019,2531.587
FDG02,OUT013,2584.3938
NCU29,OUT018,2619.1897
FDL27,OUT027,2472.9993
NCA54,OUT035,252.82341
FDJ32,OUT035,2893.7144
FDB21,OUT019,1692.7573
FDR46,OUT035,1951.931
FDZ32,OUT046,1968.5347
DRF36,OUT017,980.57263
NCU54,OUT017,1077.2169
NCI31,OUT017,308.34506
DRA59,OUT035,902.6268
NCC55,OUT045,767.3582
FDE44,OUT018,1601.8988
NCN26,OUT018,1611.0878
FDC11,OUT049,1680.8395
FDV24,OUT035,4422.341
FDR40,OUT019,2867.658
NCQ17,OUT049,3077.5598
FDC46,OUT045,1660.104
NCM18,OUT046,1786.7288
FDK16,OUT046,1792.0142
FDI28,OUT017,1829.4713
FDS11,OUT018,3230.931
DRD13,OUT046,1717.5365
FDL36,OUT035,249.84282
FDI27,OUT013,1661.1011
FDJ53,OUT019,1749.1697
FDS44,OUT045,3445.4128
FDE28,OUT046,1829.4196
FDQ33,OUT018,2214.0762
FDB37,OUT017,2011.5631
FDQ31,OUT045,243.55621
NCQ05,OUT046,4832.9927
FDE10,OUT013,2973.8682
FDF38,OUT017,3385.6917
FDE50,OUT019,391.03275
DRG37,OUT010,3335.354
NCH06,OUT049,3067.1926
FDY14,OUT045,3943.4246
FDO27,OUT017,4005.8262
FDQ19,OUT049,3796.5945
FDZ26,OUT019,3854.5552
FDN51,OUT013,2069.2896
FDK20,OUT035,1970.4563
FDD40,OUT018,2302.65
DRI25,OUT018,256.5565
FDH56,OUT017,2676.6118
FDI36,OUT027,2895.709
DRH11,OUT018,2811.8137
NCV18,OUT017,2836.3884
DRI01,OUT049,2837.879
DRE48,OUT049,535.6927
FDS51,OUT035,4323.861
FDM38,OUT017,4020.0215
FDB60,OUT027,3744.7268
FDY58,OUT035,3660.549
FDY22,OUT045,3792.8381
FDF11,OUT027,3923.7495
FDZ51,OUT035,3645.8125
FDQ45,OUT017,3250.8992
FDF17,OUT035,2894.6133
NCF31,OUT027,3159.0867
FDA37,OUT013,3037.0066
FDO51,OUT046,2824.705
FDF34,OUT013,377.7666
FDD57,OUT018,3274.515
FDO37,OUT046,3138.6006
FDR49,OUT049,3123.7595
FDS39,OUT049,4743.1997
FDI48,OUT027,2154.2163
DRM35,OUT049,3527.354
FDV57,OUT035,1990.9541
FDZ55,OUT013,2162.622
FDI28,OUT035,609.7125
FDS21,OUT045,3281.4607
FDT34,OUT013,3034.6895
DRI25,OUT035,4629.324
FDT47,OUT010,1945.5588
DRH39,OUT045,1989.21
NCD54,OUT045,2043.6796
FDU16,OUT027,1934.0085
NCW29,OUT045,838.90686
FDV25,OUT027,1028.3921
FDM56,OUT035,995.2174
FDZ04,OUT027,3396.8796
FDG59,OUT019,3277.1206
FDI56,OUT045,4148.229
FDS33,OUT035,4284.811
FDC23,OUT049,454.75162
FDT11,OUT049,870.85596
FDG17,OUT045,3428.9827
FDZ44,OUT045,3563.8525
FDJ52,OUT013,3605.8308
DRI23,OUT046,3650.5906
DRE15,OUT010,3255.216
NCF07,OUT013,1758.3384
NCR29,OUT049,2252.1655
FDE44,OUT019,350.1451
FDT23,OUT035,2224.5984
NCG06,OUT017,324.71445
NCU41,OUT010,1696.2897
FDH46,OUT017,233.01483
FDV31,OUT013,1437.3248
NCT41,OUT027,2955.485
FDE22,OUT027,1304.3064
FDC26,OUT045,2901.1418
DRF51,OUT017,2782.9727
NCY53,OUT019,378.86688
FDY21,OUT017,3245.6982
FDL27,OUT013,4560.4497
FDZ34,OUT049,3184.1328
NCF43,OUT010,623.6527
FDC21,OUT035,559.88965
FDL26,OUT013,495.50452
FDT25,OUT010,842.54297
NCR30,OUT046,2357.0354
DRL23,OUT019,267.36417
NCR05,OUT049,3703.8567
NCE19,OUT018,2202.4072
FDY07,OUT035,4184.03
FDB10,OUT017,4292.653
